id,name,race,type,frameType,tcg_date
37706769,The Executor of the Underworld - Pluto,Fairy,Synchro Tuner Monster,synchro,2022-05-05
1784686,The Eye of Timaeus,Normal,Spell Card,spell,2014-04-25
34694160,The Eye of Truth,Continuous,Trap Card,trap,2002-10-20
83039608,The Fabled Abanc,Beast,Tuner Monster,effect,2021-02-04
56399890,The Fabled Catsith,Beast,Tuner Monster,effect,2011-01-25
82888408,The Fabled Cerburrel,Beast,Tuner Monster,effect,2011-01-25
29905795,The Fabled Chawa,Beast,Tuner Monster,effect,2011-01-25
18282103,The Fabled Ganashia,Beast,Effect Monster,effect,2011-01-25
26704411,The Fabled Kokkator,Beast,Effect Monster,effect,2011-01-25
89194103,The Fabled Kudabbi,Beast,Synchro Monster,synchro,2011-01-25
55277252,The Fabled Nozoochee,Beast,Effect Monster,effect,2011-01-25
90616316,The Fabled Peggulsus,Beast,Tuner Monster,effect,2011-01-25
94845226,The Fabled Rubyruda,Beast,Tuner Monster,effect,2010-11-06
44155002,The Fabled Unicore,Beast,Synchro Monster,synchro,2011-01-25
11082056,The Fang of Critias,Normal,Spell Card,spell,2015-07-16
66362965,The Fiend Megacyber,Warrior,Effect Monster,effect,2002-10-20
4167084,The First Darklord,Fairy,Fusion Monster,fusion,2020-08-06
8522996,The First Monarch,Continuous,Trap Card,trap,2014-01-24
31076103,The First Sarcophagus,Continuous,Trap Card,trap,2004-06-01
43973174,The Flute of Summoning Dragon,Normal,Spell Card,spell,2002-03-29
20065322,The Flute of Summoning Kuriboh,Quick-Play,Spell Card,spell,2006-12-22
94861297,The Forceful Checkpoint,Normal,Trap Card,trap,2016-08-04
42829885,The Forceful Sentry,Normal,Spell Card,spell,2002-09-16
29826127,The Forces of Darkness,Normal,Trap Card,trap,2005-11-05
84080939,The Forgiving Maiden,Fairy,Effect Monster,effect,2003-03-01
92223641,The Fountain in the Sky,Continuous,Spell Card,spell,2010-05-07
18710707,The Furious Sea King,Aqua,Normal Monster,normal,2002-03-08
33017655,The Gates of Dark World,Field,Spell Card,spell,2011-10-13
5915629,The Gift of Greed,Normal,Trap Card,trap,2007-08-15
42671151,The Golden Apples,Normal,Trap Card,trap,2011-02-08
82489470,The Golden Swordsoul,Spellcaster,Tuner Monster,effect,2021-11-04
16255173,The Grand Jupiter,Warrior,Effect Monster,effect,2016-08-18
33981008,The Grand Spellbook Tower,Field,Spell Card,spell,2012-11-09
84136000,The Grave of Enkindling,Normal,Trap Card,trap,2006-02-08
88089103,The Graveyard in the Fourth Dimension,Normal,Spell Card,spell,2004-10-01
83340560,The Great Double Casted Caster,Spellcaster,Fusion Monster,fusion,2022-02-10
6836211,The Great Emperor Penguin,Aqua,Effect Monster,effect,2011-08-06
44649322,The Great Mikanko Ceremony,Quick-Play,Spell Card,spell,2023-01-19
67906797,The Great Noodle Inversion,Normal,Trap Card,trap,2022-10-20
68049471,The Gross Ghost of Fled Dreams,Fiend,Normal Monster,normal,2003-03-01
94845588,The Hallowed Azamina,Normal,Spell Card,spell,2024-07-27
5697558,The Hidden City,Field,Spell Card,spell,2016-08-04
99188141,The Huge Revolution is Over,Counter,Trap Card,trap,2012-01-14
95642274,The Humble Sentry,Normal,Spell Card,spell,2012-11-09
1525329,The Hunter with 7 Weapons,Warrior,Effect Monster,effect,2003-06-06
22748199,The Ice-Bound God,Normal,Trap Card,trap,2021-12-02
83764996,The Illusory Gentleman,Spellcaster,Normal Monster,normal,2003-06-06
52035300,The Immortal Bushi,Warrior,Effect Monster,effect,2008-01-26
3461403,The Immortal Bushi Mourns the Mortal Body,Continuous,Spell Card,spell,2023-10-19
84926738,The Immortal of Thunder,Thunder,Flip Effect Monster,effect,2002-06-26
81820689,The Inexperienced Spy,Normal,Spell Card,spell,2002-03-29
62849088,The Iris Swordsoul,Spellcaster,Effect Monster,effect,2021-08-12
28003512,The Judgement Hand,Warrior,Normal Monster,normal,2002-09-01
11163040,The Kaiju Files,Continuous,Spell Card,spell,2016-05-05
90407382,The Kick Man,Zombie,Effect Monster,effect,2004-06-01
8978197,The King of D.,Spellcaster,Effect Monster,effect,2018-03-08
40991587,The Lady in Wight,Zombie,Effect Monster,effect,2008-05-03
86099788,The Last Warrior from Another Planet,Warrior,Fusion Monster,fusion,2003-03-01
66926224,The Law of the Normal,Normal,Spell Card,spell,2004-06-01
55008284,The League of Uniform Nomenclature,Normal,Trap Card,trap,2005-11-05
29265962,The League of Uniform Nomenclature Strikes,Normal,Spell Card,spell,2024-07-18
54120521,The Legend of Tickets,Normal,Spell Card,spell,
58604027,The Legendary Exodia Incarnate,Spellcaster,Effect Monster,effect,2016-10-06
3643300,The Legendary Fisherman,Warrior,Effect Monster,effect,2002-10-20
19801646,The Legendary Fisherman II,Warrior,Effect Monster,effect,2017-09-07
44968687,The Legendary Fisherman III,Warrior,Effect Monster,effect,2015-11-05
15717011,The Light - Hex-Sealed Fusion,Rock,Effect Monster,effect,2005-02-26
25109950,The Little Swordsman of Aile,Warrior,Effect Monster,effect,2002-06-26
22610082,The Mask of Remnants,Normal,Spell Card,spell,2007-09-12
49064413,The Masked Beast,Fiend,Ritual Monster,ritual,2003-03-01
48800175,The Melody of Awakening Dragon,Normal,Spell Card,spell,2015-05-14
98898173,The Melting Red Shadow,Aqua,Normal Monster,normal,
26822796,The Monarchs Awaken,Normal,Trap Card,trap,2014-01-24
48716527,The Monarchs Erupt,Continuous,Trap Card,trap,2014-05-16
79844764,The Monarchs Stormforth,Quick-Play,Spell Card,spell,2014-08-14
8794055,"The Most Distant, Deepest Depths",Field,Spell Card,spell,2022-08-04
50433147,The Nordic Lights,Field,Spell Card,spell,2011-02-08
50470982,The Paths of Destiny,Normal,Trap Card,trap,2006-08-16
90432163,The Phantom Knights of Ancient Cloak,Warrior,Effect Monster,effect,2016-02-11
62709239,The Phantom Knights of Break Sword,Warrior,XYZ Monster,xyz,2016-02-11
99315585,The Phantom Knights of Cloven Helm,Warrior,Effect Monster,effect,2016-02-11
12219047,The Phantom Knights of Cursed Javelin,Warrior,XYZ Monster,xyz,2017-05-04
24212820,The Phantom Knights of Dark Gauntlets,Normal,Trap Card,trap,2016-03-17
36704180,The Phantom Knights of Fragile Armor,Warrior,Effect Monster,effect,2016-02-11
36247316,The Phantom Knights of Lost Vambrace,Normal,Trap Card,trap,2017-05-04
9336190,The Phantom Knights of Mist Claws,Normal,Trap Card,trap,2018-10-04
63821877,The Phantom Knights of Ragged Gloves,Warrior,Effect Monster,effect,2016-02-11
26692769,The Phantom Knights of Rusty Bardiche,Warrior,Link Monster,link,2018-10-04
98827725,The Phantom Knights of Shade Brigandine,Normal,Trap Card,trap,2016-03-17
77462146,The Phantom Knights of Shadow Veil,Normal,Trap Card,trap,2014-11-06
36426778,The Phantom Knights of Silent Boots,Warrior,Effect Monster,effect,2016-02-11
88544390,The Phantom Knights of Stained Greaves,Warrior,Effect Monster,effect,2020-11-05
51606429,The Phantom Knights of Tomb Shield,Normal,Trap Card,trap,2016-03-17
25538345,The Phantom Knights of Torn Scales,Warrior,Effect Monster,effect,2020-11-05
62645025,The Phantom Knights of Wrong Magnetring,Normal,Trap Card,trap,2017-05-04
3298689,The Phantom Knights' Rank-Up-Magic Launch,Quick-Play,Spell Card,spell,2016-11-03
32541773,The Portrait's Secret,Fiend,Normal Monster,normal,2003-03-01
54241725,The Prime Monarch,Continuous,Trap Card,trap,2016-01-28
300302019,The Psychic Duelist,Espa Roba,Skill Card,skill,2020-11-26
40703393,The Puppet Magic of Dark Ruler,Normal,Spell Card,spell,2003-06-06
296499,The Regulation of Tribe,Continuous,Trap Card,trap,2002-10-20
16430187,The Reliable Guardian,Quick-Play,Spell Card,spell,2002-09-16
59371387,The Resolute Meklord Army,Continuous,Spell Card,spell,2011-04-30
56001930,The Return to the Normal,Normal,Trap Card,trap,2019-07-25
17509503,The Revenge of the Normal,Normal,Trap Card,trap,2018-10-18
59094601,The Revived Sky God,Normal,Trap Card,trap,2022-09-15
300302041,The Right Hero for the Job,Jaden Yuki,Skill Card,skill,2022-03-17
76305638,The Rock Spirit,Rock,Effect Monster,effect,2003-03-01
300302054,The Roids are Alright,Syrus Truesda,Skill Card,skill,2022-10-06
26684111,The Sacred Waters in the Sky,Normal,Spell Card,spell,2022-05-05
48152161,The Sanctified Darklord,Normal,Trap Card,trap,2018-05-03
56433456,The Sanctuary in the Sky,Field,Spell Card,spell,2004-06-01
15449853,The Sanctum of Parshath,Continuous,Spell Card,spell,2018-01-18
48179391,The Seal of Orichalcos,Field,Spell Card,spell,2012-09-27
4081094,The Second Sarcophagus,Continuous,Spell Card,spell,2004-06-01
99351431,The Secret of the Bandit,Normal,Spell Card,spell,2003-06-06
30888983,The Selection,Counter,Trap Card,trap,2008-08-09
63125616,The Shadow Who Controls the Dark,Fiend,Normal Monster,normal,2020-05-14
43434803,The Shallow Grave,Normal,Spell Card,spell,2002-10-20
27782503,The Six Samurai - Irou,Warrior,Effect Monster,effect,2007-02-28
90397998,The Six Samurai - Kamon,Warrior,Effect Monster,effect,2007-02-28
31904181,The Six Samurai - Nisashi,Warrior,Effect Monster,effect,2007-02-28
64398890,The Six Samurai - Yaichi,Warrior,Effect Monster,effect,2007-02-28
69025477,The Six Samurai - Yariza,Warrior,Effect Monster,effect,2007-02-28
95519486,The Six Samurai - Zanji,Warrior,Effect Monster,effect,2007-02-28
6357341,The Six Shinobi,Normal,Trap Card,trap,2017-11-16
29491031,The Snake Hair,Zombie,Normal Monster,normal,2013-10-11
99517131,The Spell Absorbing Life,Normal,Trap Card,trap,2003-10-10
10262698,The Statue of Easter Island,Rock,Normal Monster,normal,2002-09-01
87557188,The Stern Mystic,Spellcaster,Flip Effect Monster,effect,2002-03-29
24413299,The Suppression Pluto,Fiend,Effect Monster,effect,2016-08-18
51402908,The Supremacy Sun,Fiend,Effect Monster,effect,2013-07-01
44771289,The Terminus of the Burning Abyss,Normal,Spell Card,spell,2015-05-14
78243409,The Thing in the Crater,Pyro,Effect Monster,effect,2004-03-01
18180762,The Thing That Hides in the Mud,Rock,Normal Monster,normal,
78697395,The Third Sarcophagus,Continuous,Spell Card,spell,2004-06-01
46652477,The Transmigration Prophecy,Normal,Trap Card,trap,2007-02-28
20036055,The Traveler and the Burning Abyss,Normal,Trap Card,trap,2014-08-14
14778250,The Tricky,Spellcaster,Effect Monster,effect,2008-08-09
3912064,The Tripper Mercury,Aqua,Effect Monster,effect,2016-08-18
38479725,The Trojan Horse,Beast,Effect Monster,effect,2004-10-01
39913299,The True Name,Normal,Spell Card,spell,2016-04-14
11587414,The True Sun God,Continuous,Spell Card,spell,2022-09-15
88071625,The Tyrant Neptune,Reptile,Effect Monster,effect,2011-11-01
56920308,The Ultimate Creature of Destruction,Normal,Trap Card,trap,2018-09-27
65475294,The Unfriendly Amazon,Warrior,Effect Monster,effect,2003-03-01
27618634,The Unhappy Girl,Spellcaster,Effect Monster,effect,2004-06-01
51275027,The Unhappy Maiden,Spellcaster,Effect Monster,effect,2002-06-26
83257450,The Unstoppable Exodia Incarnate,Spellcaster,Fusion Monster,fusion,2024-07-18
93788854,The Wandering Doomed,Zombie,Normal Monster,normal,
95281259,The Warrior Returning Alive,Normal,Spell Card,spell,2003-06-06
52834429,The Weather Auroral Canvas,Continuous,Trap Card,trap,2017-11-16
53956001,The Weather Cloudy Canvas,Continuous,Spell Card,spell,2017-11-16
18720257,The Weather Forecast,Field,Spell Card,spell,2022-05-19
27784944,The Weather Painter Aurora,Fairy,Effect Monster,effect,2017-11-16
28806532,The Weather Painter Cloud,Fairy,Effect Monster,effect,2017-11-16
95515518,The Weather Painter Moonbow,Fairy,Link Monster,link,2022-05-19
92411493,The Weather Painter Rain,Fairy,Effect Monster,effect,2017-11-16
54178659,The Weather Painter Rainbow,Fairy,Link Monster,link,2017-11-16
65017789,The Weather Painter Snow,Fairy,Effect Monster,effect,2017-11-16
54895237,The Weather Painter Sun,Fairy,Effect Monster,effect,2017-11-16
91299846,The Weather Painter Thunder,Fairy,Effect Monster,effect,2017-11-16
74218258,The Weather Rainbowed Canvas,Continuous,Trap Card,trap,2019-05-02
27561302,The Weather Rainy Canvas,Continuous,Spell Card,spell,2017-11-16
80577258,The Weather Snowy Canvas,Continuous,Spell Card,spell,2017-11-16
89355716,The Weather Sunny Canvas,Continuous,Spell Card,spell,2017-11-16
16849715,The Weather Thundery Canvas,Continuous,Trap Card,trap,2017-11-16
71039903,The White Stone of Ancients,Dragon,Tuner Monster,effect,2016-05-05
79814787,The White Stone of Legend,Dragon,Tuner Monster,effect,2008-11-01
21208154,The Wicked Avatar,Fiend,Effect Monster,effect,2007-11-01
62180201,The Wicked Dreadroot,Fiend,Effect Monster,effect,2008-01-01
57793869,The Wicked Eraser,Fiend,Effect Monster,effect,2007-09-01
6285791,The Wicked Worm Beast,Beast,Effect Monster,effect,2002-03-29
10000010,The Winged Dragon of Ra,Divine-Beast,Effect Monster,effect,2011-01-01
10000090,The Winged Dragon of Ra - Immortal Phoenix,Divine-Beast,Effect Monster,effect,2016-04-14
10000080,The Winged Dragon of Ra - Sphere Mode,Divine-Beast,Effect Monster,effect,2015-06-19
92562411,The World Legacy,Continuous,Spell Card,spell,2019-10-24
5973663,The World Tree,Continuous,Spell Card,spell,2008-11-01
300102001,The World's Greatest Fisherman,Mako,Skill Card,skill,2019-05-30
73082255,The Zombie Vampire,Zombie,XYZ Monster,xyz,2022-02-10
51838385,Theban Nightmare,Fiend,Effect Monster,effect,2004-06-01
85687952,"Theia, the Primal Being",Rock,Effect Monster,effect,2024-09-19
87997872,Theinen the Great Sphinx,Beast,Effect Monster,effect,2004-07-25
98986900,Thelematech Clatis,Spellcaster,XYZ Monster,xyz,2023-07-27
24207889,There Can Be Only One,Continuous,Trap Card,trap,2018-02-01
84332527,"Therion ""Bull"" Ain",Warrior,Effect Monster,effect,2022-05-19
57111330,"Therion ""Duke"" Yul",Psychic,Effect Monster,effect,2022-05-19
48806195,"Therion ""Empress"" Alasia",Reptile,Effect Monster,effect,2022-08-04
10604644,"Therion ""King"" Regulus",Machine,Effect Monster,effect,2022-05-19
83610035,"Therion ""Lily"" Borea",Plant,Effect Monster,effect,2022-05-19
21727231,"Therion ""Reaper"" Fum",Aqua,Effect Monster,effect,2022-05-19
57285770,Therion Charge,Normal,Spell Card,spell,2022-05-19
43270827,Therion Cross,Normal,Trap Card,trap,2022-05-19
84792926,Therion Discolosseum,Field,Spell Card,spell,2022-05-19
75290703,Therion Irregular,Machine,Effect Monster,effect,2022-08-04
79775821,Therion Stand Up!,Normal,Trap Card,trap,2022-05-19
6588580,Thermal Genex,Machine,Synchro Monster,synchro,2010-05-25
26205777,Thestalos the Firestorm Monarch,Pyro,Effect Monster,effect,2004-11-20
69230391,Thestalos the Mega Monarch,Pyro,Effect Monster,effect,2014-05-16
77832858,Thestalos the Shadowfire Monarch,Pyro,Effect Monster,effect,2023-07-27
4599182,This Creepy Little Punk,Normal,Spell Card,spell,2023-03-09
35844557,Thode Ryzeal,Thunder,Effect Monster,effect,
30604579,"Thor, Lord of the Aesir",Beast-Warrior,Synchro Monster,synchro,2011-02-08
65079854,Thorn of Malice,Equip,Spell Card,spell,2009-05-02
70780151,Thought Ruler Archfiend,Psychic,Synchro Monster,synchro,2008-08-09
41462083,Thousand Dragon,Dragon,Fusion Monster,fusion,2002-06-26
5703682,Thousand Energy,Normal,Spell Card,spell,2004-06-01
63391643,Thousand Knives,Normal,Spell Card,spell,2003-11-18
33977496,Thousand Needles,Beast,Effect Monster,effect,2003-12-01
27125110,Thousand-Eyes Idol,Spellcaster,Normal Monster,normal,2002-10-20
81434470,Thousand-Eyes Jellyfish,Fish,Effect Monster,effect,2007-08-15
63519819,Thousand-Eyes Restrict,Spellcaster,Fusion Monster,fusion,2002-10-20
300204003,Thousand-Eyes Spell,Pegasus,Skill Card,skill,2020-05-15
36361633,Threatening Roar,Normal,Trap Card,trap,2005-02-26
50838440,Three in One,Normal,Trap Card,trap,2024-07-18
47594192,Three of a Kind,Normal,Trap Card,trap,2012-08-18
95081386,Three Strikes Barrier,Normal,Trap Card,trap,2017-08-03
7852878,Three Thousand Needles,Beast,Effect Monster,effect,2012-08-18
43464884,Three Trolling Trolls,Beast-Warrior,Tuner Monster,effect,2018-05-03
31464658,Three-Eyed Ghost,Fiend,Effect Monster,effect,2024-02-08
78423643,Three-Headed Geedo,Fiend,Normal Monster,normal,2002-10-20
33734439,Three-Legged Zombies,Zombie,Normal Monster,normal,2002-12-20
31944175,Threshold Borg,Cyberse,Effect Monster,effect,2021-11-04
12332865,Thron the Disciplined Angel,Fairy,Effect Monster,effect,2021-06-03
76075810,Throwstone Unit,Warrior,Effect Monster,effect,2003-06-06
84813516,Thunder Ball,Fiend,Effect Monster,effect,2022-11-17
69196160,Thunder Crash,Normal,Spell Card,spell,2004-03-01
27623932,Thunder Discharge,Normal,Trap Card,trap,2022-01-27
31786629,Thunder Dragon,Thunder,Effect Monster,effect,2002-06-26
15291624,Thunder Dragon Colossus,Thunder,Fusion Monster,fusion,2018-10-18
18444733,Thunder Dragon Discharge,Continuous,Trap Card,trap,2018-10-18
95238394,Thunder Dragon Fusion,Normal,Spell Card,spell,2018-10-18
12081875,Thunder Dragon Thunderstormech,Thunder,Link Monster,link,2019-04-03
41685633,Thunder Dragon Titan,Thunder,Fusion Monster,fusion,2018-10-18
56713174,Thunder Dragondark,Thunder,Effect Monster,effect,2018-10-18
55591586,Thunder Dragonduo,Thunder,Effect Monster,effect,2018-10-18
83107873,Thunder Dragonhawk,Thunder,Effect Monster,effect,2018-10-18
5206415,Thunder Dragonlord,Thunder,Effect Monster,effect,2020-04-30
20318029,Thunder Dragonmatrix,Thunder,Effect Monster,effect,2018-10-18
29596581,Thunder Dragonroar,Thunder,Effect Monster,effect,2018-10-18
82045034,Thunder Dragons' Hundred Thunders,Normal,Trap Card,trap,2018-10-18
698785,Thunder End Dragon,Dragon,XYZ Monster,xyz,2011-11-10
16223761,Thunder Hand,Thunder,Effect Monster,effect,2020-08-06
15510988,Thunder Kid,Thunder,Normal Monster,normal,2006-11-11
71564252,Thunder King Rai-Oh,Thunder,Effect Monster,effect,2008-11-04
48770333,"Thunder King, the Lightningstrike Kaiju",Thunder,Effect Monster,effect,2016-05-05
70797118,Thunder Nyan Nyan,Thunder,Effect Monster,effect,2003-06-06
91781589,Thunder of Ruler,Normal,Trap Card,trap,2003-10-10
14089429,Thunder Option Token,Machine,Token,token,
48049769,Thunder Sea Horse,Thunder,Effect Monster,effect,2012-11-09
20264508,Thunder Short,Normal,Spell Card,spell,2011-08-06
77506119,Thunder Unicorn,Beast,Synchro Monster,synchro,2010-08-07
66722103,Thunderclap Monk,Thunder,Effect Monster,effect,2019-01-31
13683298,Thunderclap Skywolf,Thunder,Effect Monster,effect,2015-01-15
42469671,Thunderforce Attack,Quick-Play,Spell Card,spell,2021-06-17
55557574,Thunderspeed Summon,Quick-Play,Spell Card,spell,2021-07-08
26400609,"Tidal, Dragon Ruler of Waterfalls",Dragon,Effect Monster,effect,2013-05-17
91588074,"Tierra, Source of Destruction",Fiend,Effect Monster,effect,2017-02-09
40450317,Ties of the Brethren,Normal,Spell Card,spell,2016-10-06
32270212,Ties That Bind,Normal,Spell Card,spell,2024-04-25
49791927,Tiger Axe,Beast-Warrior,Normal Monster,normal,2002-09-01
10097168,Tiger Dragon,Dragon,Effect Monster,effect,2008-11-01
3129635,Tiki Curse,Continuous,Trap Card,trap,2011-02-08
49514333,Tiki Soul,Continuous,Trap Card,trap,2011-02-08
20216608,Tilted Try,Field,Spell Card,spell,2021-02-04
77855162,Tilting Entrainment,Machine,Synchro Monster,synchro,2022-10-20
53315891,Timaeus the Knight of Destiny,Warrior,Fusion Monster,fusion,2015-07-16
3078380,Timaeus the United Dragon,Dragon,Effect Monster,effect,2022-02-10
90615639,Time Dimension Hole,Normal,Trap Card,trap,
15216188,Time Engine,Normal,Trap Card,trap,2024-07-27
73625877,Time Escaper,Psychic,Effect Monster,effect,2011-08-06
80987696,Time Machine,Normal,Trap Card,trap,2008-11-01
10960419,Time Magic Hammer,Spellcaster,Fusion Monster,fusion,2015-07-16
27107590,Time Maiden,Fairy,Effect Monster,effect,2017-07-06
94068856,Time Passage,Quick-Play,Spell Card,spell,2009-11-17
1344018,Time Pendulumgraph,Continuous,Trap Card,trap,2017-06-22
86346363,Time Reloader,Machine,Effect Monster,effect,2024-02-08
35316708,Time Seal,Normal,Trap Card,trap,2002-10-20
